week_start,store_id,product_id,category,region,channel,promo_active,promo_type,promo_start_date,promo_end_date,discount_pct,units_sold,unit_price,sales_value,cost,gross_margin,stockout
2026-02-22,36,17,Energy Drinks,West,Discounters,0,None,,,0.0,25,3.0,75.0,48.59,26.41,0
2026-02-22,36,18,Carbonated,West,Discounters,0,None,,,0.0,27,1.5,40.5,26.31,14.19,0
2026-02-22,36,19,Energy Drinks,West,Discounters,0,None,,,0.0,25,2.67,66.75,40.21,26.54,0
2026-02-22,36,20,Dairy,West,Discounters,0,None,,,0.0,31,2.42,75.02,45.32,29.7,0
2026-02-22,37,1,Carbonated,North,Hypermarket,0,None,,,0.0,58,1.63,94.54,64.28,30.26,0
2026-02-22,37,2,Juice,North,Hypermarket,1,Bundle,2026-02-22,2026-02-22,0.27,44,1.72,75.68,47.18,28.5,0
2026-02-22,37,3,Energy Drinks,North,Hypermarket,1,Feature,2026-02-22,2026-02-22,0.21,59,2.01,118.59,70.95,47.64,0
2026-02-22,37,4,Juice,North,Hypermarket,1,Bundle,2026-02-22,2026-02-22,0.24,78,1.76,137.28,81.78,55.5,0
2026-02-22,37,5,Energy Drinks,North,Hypermarket,0,None,,,0.0,37,2.67,98.79,61.0,37.79,0
2026-02-22,37,6,Carbonated,North,Hypermarket,1,Discount,2026-02-22,2026-03-08,0.27,62,1.18,73.16,40.89,32.27,0
2026-02-22,37,7,Juice,North,Hypermarket,0,None,,,0.0,43,2.51,107.93,67.77,40.16,0
2026-02-22,37,8,Carbonated,North,Hypermarket,1,Bundle,2026-02-22,2026-02-22,0.09,39,1.26,49.14,31.63,17.51,0
2026-02-22,37,9,Water,North,Hypermarket,1,Bundle,2026-02-22,2026-03-01,0.22,67,0.84,56.28,35.87,20.41,0
2026-02-22,37,10,Dairy,North,Hypermarket,0,None,,,0.0,43,2.6,111.8,71.4,40.4,0
2026-02-22,37,11,Water,North,Hypermarket,0,None,,,0.0,43,0.95,40.85,27.06,13.79,0
2026-02-22,37,12,Juice,North,Hypermarket,0,None,,,0.0,54,2.52,136.08,91.69,44.39,0
2026-02-22,37,13,Dairy,North,Hypermarket,0,None,,,0.0,41,2.53,103.73,71.87,31.86,0
2026-02-22,37,14,Water,North,Hypermarket,0,None,,,0.0,46,0.95,43.7,29.24,14.46,0
2026-02-22,37,15,Carbonated,North,Hypermarket,0,None,,,0.0,54,1.59,85.86,51.28,34.58,0
2026-02-22,37,16,Juice,North,Hypermarket,0,None,,,0.0,63,2.23,140.49,82.4,58.09,0
2026-02-22,37,17,Energy Drinks,North,Hypermarket,0,None,,,0.0,53,3.0,159.0,98.45,60.55,0
2026-02-22,37,18,Carbonated,North,Hypermarket,0,None,,,0.0,53,1.5,79.5,51.99,27.51,0
2026-02-22,37,19,Energy Drinks,North,Hypermarket,0,None,,,0.0,40,2.67,106.8,67.98,38.82,1
2026-02-22,37,20,Dairy,North,Hypermarket,0,None,,,0.0,35,2.42,84.7,50.19,34.51,0
2026-02-22,38,1,Carbonated,South,Discounters,0,None,,,0.0,37,1.63,60.31,39.31,21.0,0
2026-02-22,38,2,Juice,South,Discounters,0,None,,,0.0,34,2.35,79.9,46.04,33.86,0
2026-02-22,38,3,Energy Drinks,South,Discounters,1,Bundle,2026-02-22,2026-02-22,0.18,35,2.08,72.8,40.69,32.11,0
2026-02-22,38,4,Juice,South,Discounters,0,None,,,0.0,39,2.31,90.09,59.26,30.83,0
2026-02-22,38,5,Energy Drinks,South,Discounters,0,None,,,0.0,20,2.67,53.4,37.12,16.28,0
2026-02-22,38,6,Carbonated,South,Discounters,0,None,,,0.0,34,1.61,54.74,32.6,22.14,0
2026-02-22,38,7,Juice,South,Discounters,0,None,,,0.0,38,2.51,95.38,57.66,37.72,0
2026-02-22,38,8,Carbonated,South,Discounters,0,None,,,0.0,23,1.39,31.97,20.24,11.73,0
2026-02-22,38,9,Water,South,Discounters,0,None,,,0.0,38,1.08,41.04,23.69,17.35,0
2026-02-22,38,10,Dairy,South,Discounters,0,None,,,0.0,33,2.6,85.8,54.28,31.52,0
2026-02-22,38,11,Water,South,Discounters,0,None,,,0.0,33,0.95,31.35,17.39,13.96,0
2026-02-22,38,12,Juice,South,Discounters,1,Feature,2026-02-22,2026-03-08,0.13,45,2.19,98.55,59.5,39.05,0
2026-02-22,38,13,Dairy,South,Discounters,0,None,,,0.0,24,2.53,60.72,40.35,20.37,0
2026-02-22,38,14,Water,South,Discounters,0,None,,,0.0,33,0.95,31.35,18.71,12.64,0
2026-02-22,38,15,Carbonated,South,Discounters,0,None,,,0.0,35,1.59,55.65,31.89,23.76,0
2026-02-22,38,16,Juice,South,Discounters,0,None,,,0.0,43,2.23,95.89,64.5,31.39,0
2026-02-22,38,17,Energy Drinks,South,Discounters,0,None,,,0.0,25,3.0,75.0,48.23,26.77,0
2026-02-22,38,18,Carbonated,South,Discounters,0,None,,,0.0,41,1.5,61.5,40.73,20.77,0
2026-02-22,38,19,Energy Drinks,South,Discounters,0,None,,,0.0,22,2.67,58.74,35.3,23.44,0
2026-02-22,38,20,Dairy,South,Discounters,1,Bundle,2026-02-22,2026-02-22,0.08,35,2.23,78.05,48.7,29.35,0
2026-02-22,39,1,Carbonated,East,Supermarket,0,None,,,0.0,29,1.63,47.27,30.5,16.77,0
2026-02-22,39,2,Juice,East,Supermarket,0,None,,,0.0,36,2.35,84.6,49.82,34.78,0
2026-02-22,39,3,Energy Drinks,East,Supermarket,0,None,,,0.0,34,2.54,86.36,49.31,37.05,0
2026-02-22,39,4,Juice,East,Supermarket,0,None,,,0.0,42,2.31,97.02,55.91,41.11,0
2026-02-22,39,5,Energy Drinks,East,Supermarket,0,None,,,0.0,30,2.67,80.1,54.16,25.94,0
2026-02-22,39,6,Carbonated,East,Supermarket,0,None,,,0.0,35,1.61,56.35,35.16,21.19,0
2026-02-22,39,7,Juice,East,Supermarket,1,Bundle,2026-02-22,2026-03-08,0.09,39,2.28,88.92,57.47,31.45,0
2026-02-22,39,8,Carbonated,East,Supermarket,0,None,,,0.0,37,1.39,51.43,32.64,18.79,0
2026-02-22,39,9,Water,East,Supermarket,0,None,,,0.0,42,1.08,45.36,31.52,13.84,0
2026-02-22,39,10,Dairy,East,Supermarket,0,None,,,0.0,37,2.6,96.2,58.95,37.25,0
2026-02-22,39,11,Water,East,Supermarket,0,None,,,0.0,42,0.95,39.9,27.51,12.39,0
2026-02-22,39,12,Juice,East,Supermarket,0,None,,,0.0,41,2.52,103.32,72.26,31.06,0
2026-02-22,39,13,Dairy,East,Supermarket,1,Bundle,2026-02-22,2026-03-01,0.08,44,2.33,102.52,57.81,44.71,0
2026-02-22,39,14,Water,East,Supermarket,0,None,,,0.0,41,0.95,38.95,23.35,15.6,0
2026-02-22,39,15,Carbonated,East,Supermarket,0,None,,,0.0,49,1.59,77.91,53.27,24.64,0
2026-02-22,39,16,Juice,East,Supermarket,0,None,,,0.0,42,2.23,93.66,65.23,28.43,0
2026-02-22,39,17,Energy Drinks,East,Supermarket,0,None,,,0.0,37,3.0,111.0,68.37,42.63,0
2026-02-22,39,18,Carbonated,East,Supermarket,0,None,,,0.0,33,1.5,49.5,27.56,21.94,0
2026-02-22,39,19,Energy Drinks,East,Supermarket,0,None,,,0.0,48,2.67,128.16,87.82,40.34,0
2026-02-22,39,20,Dairy,East,Supermarket,0,None,,,0.0,33,2.42,79.86,52.37,27.49,0
2026-02-22,40,1,Carbonated,West,Hypermarket,0,None,,,0.0,45,1.63,73.35,45.62,27.73,0
2026-02-22,40,2,Juice,West,Hypermarket,0,None,,,0.0,40,2.35,94.0,57.83,36.17,0
2026-02-22,40,3,Energy Drinks,West,Hypermarket,0,None,,,0.0,51,2.54,129.54,85.44,44.1,0
2026-02-22,40,4,Juice,West,Hypermarket,0,None,,,0.0,48,2.31,110.88,77.46,33.42,0
2026-02-22,40,5,Energy Drinks,West,Hypermarket,0,None,,,0.0,54,2.67,144.18,93.64,50.54,0
2026-02-22,40,6,Carbonated,West,Hypermarket,1,Feature,2026-02-22,2026-03-01,0.14,64,1.38,88.32,49.81,38.51,0
2026-02-22,40,7,Juice,West,Hypermarket,0,None,,,0.0,54,2.51,135.54,83.98,51.56,0
2026-02-22,40,8,Carbonated,West,Hypermarket,0,None,,,0.0,69,1.39,95.91,65.91,30.0,0
2026-02-22,40,9,Water,West,Hypermarket,1,Bundle,2026-02-22,2026-03-08,0.27,61,0.79,48.19,31.41,16.78,0
2026-02-22,40,10,Dairy,West,Hypermarket,0,None,,,0.0,43,2.6,111.8,72.79,39.01,0
2026-02-22,40,11,Water,West,Hypermarket,0,None,,,0.0,64,0.95,60.8,37.47,23.33,0
2026-02-22,40,12,Juice,West,Hypermarket,1,Loyalty,2026-02-22,2026-02-22,0.2,59,2.02,119.18,83.21,35.97,0
2026-02-22,40,13,Dairy,West,Hypermarket,0,None,,,0.0,25,2.53,63.25,40.89,22.36,0
2026-02-22,40,14,Water,West,Hypermarket,1,Bundle,2026-02-22,2026-03-01,0.11,68,0.85,57.8,35.54,22.26,0
2026-02-22,40,15,Carbonated,West,Hypermarket,0,None,,,0.0,47,1.59,74.73,45.5,29.23,0
2026-02-22,40,16,Juice,West,Hypermarket,0,None,,,0.0,46,2.23,102.58,64.71,37.87,0
2026-02-22,40,17,Energy Drinks,West,Hypermarket,0,None,,,0.0,52,3.0,156.0,97.85,58.15,0
2026-02-22,40,18,Carbonated,West,Hypermarket,0,None,,,0.0,50,1.5,75.0,50.33,24.67,0
2026-02-22,40,19,Energy Drinks,West,Hypermarket,0,None,,,0.0,49,2.67,130.83,73.24,57.59,0
2026-02-22,40,20,Dairy,West,Hypermarket,1,Discount,2026-02-22,2026-03-08,0.24,78,1.84,143.52,95.84,47.68,0
2026-02-22,41,1,Carbonated,North,Discounters,1,Discount,2026-02-22,2026-03-01,0.09,49,1.48,72.52,44.91,27.61,0
2026-02-22,41,2,Juice,North,Discounters,0,None,,,0.0,45,2.35,105.75,64.88,40.87,0
2026-02-22,41,3,Energy Drinks,North,Discounters,0,None,,,0.0,26,2.54,66.04,44.76,21.28,0
2026-02-22,41,4,Juice,North,Discounters,0,None,,,0.0,39,2.31,90.09,52.78,37.31,0
2026-02-22,41,5,Energy Drinks,North,Discounters,0,None,,,0.0,25,2.67,66.75,44.74,22.01,0
2026-02-22,41,6,Carbonated,North,Discounters,0,None,,,0.0,36,1.61,57.96,33.03,24.93,0
2026-02-22,41,7,Juice,North,Discounters,0,None,,,0.0,34,2.51,85.34,57.83,27.51,0
2026-02-22,41,8,Carbonated,North,Discounters,0,None,,,0.0,39,1.39,54.21,32.42,21.79,0
2026-02-22,41,9,Water,North,Discounters,0,None,,,0.0,42,1.08,45.36,26.56,18.8,0
2026-02-22,41,10,Dairy,North,Discounters,0,None,,,0.0,34,2.6,88.4,52.04,36.36,0
2026-02-22,41,11,Water,North,Discounters,0,None,,,0.0,35,0.95,33.25,18.53,14.72,0
2026-02-22,41,12,Juice,North,Discounters,0,None,,,0.0,39,2.52,98.28,62.45,35.83,0
2026-02-22,41,13,Dairy,North,Discounters,1,Feature,2026-02-22,2026-03-01,0.14,37,2.18,80.66,55.4,25.26,0
2026-02-22,41,14,Water,North,Discounters,0,None,,,0.0,36,0.95,34.2,22.7,11.5,0
2026-02-22,41,15,Carbonated,North,Discounters,0,None,,,0.0,41,1.59,65.19,36.73,28.46,0
2026-02-22,41,16,Juice,North,Discounters,0,None,,,0.0,35,2.23,78.05,43.13,34.92,1
2026-02-22,41,17,Energy Drinks,North,Discounters,0,None,,,0.0,24,3.0,72.0,50.22,21.78,0
2026-02-22,41,18,Carbonated,North,Discounters,0,None,,,0.0,39,1.5,58.5,39.44,19.06,0
2026-02-22,41,19,Energy Drinks,North,Discounters,0,None,,,0.0,23,2.67,61.41,34.58,26.83,0
2026-02-22,41,20,Dairy,North,Discounters,0,None,,,0.0,35,2.42,84.7,55.98,28.72,0
2026-02-22,42,1,Carbonated,South,Convenience,1,Loyalty,2026-02-22,2026-02-22,0.19,53,1.32,69.96,41.1,28.86,0
2026-02-22,42,2,Juice,South,Convenience,0,None,,,0.0,46,2.35,108.1,75.24,32.86,0
2026-02-22,42,3,Energy Drinks,South,Convenience,1,Discount,2026-02-22,2026-02-22,0.16,45,2.13,95.85,66.05,29.8,0
2026-02-22,42,4,Juice,South,Convenience,0,None,,,0.0,37,2.31,85.47,55.95,29.52,0
2026-02-22,42,5,Energy Drinks,South,Convenience,0,None,,,0.0,28,2.67,74.76,44.51,30.25,0
2026-02-22,42,6,Carbonated,South,Convenience,0,None,,,0.0,40,1.61,64.4,38.3,26.1,0
2026-02-22,42,7,Juice,South,Convenience,0,None,,,0.0,41,2.51,102.91,59.21,43.7,0
2026-02-22,42,8,Carbonated,South,Convenience,0,None,,,0.0,34,1.39,47.26,31.45,15.81,0
2026-02-22,42,9,Water,South,Convenience,0,None,,,0.0,31,1.08,33.48,20.47,13.01,0
2026-02-22,42,10,Dairy,South,Convenience,0,None,,,0.0,27,2.6,70.2,44.17,26.03,0
2026-02-22,42,11,Water,South,Convenience,0,None,,,0.0,39,0.95,37.05,24.77,12.28,0
2026-02-22,42,12,Juice,South,Convenience,1,Loyalty,2026-02-22,2026-02-22,0.25,49,1.89,92.61,54.05,38.56,0
2026-02-22,42,13,Dairy,South,Convenience,0,None,,,0.0,28,2.53,70.84,46.98,23.86,0
2026-02-22,42,14,Water,South,Convenience,1,Bundle,2026-02-22,2026-03-08,0.21,56,0.75,42.0,28.64,13.36,0
2026-02-22,42,15,Carbonated,South,Convenience,0,None,,,0.0,36,1.59,57.24,33.43,23.81,0
2026-02-22,42,16,Juice,South,Convenience,0,None,,,0.0,40,2.23,89.2,58.47,30.73,0
2026-02-22,42,17,Energy Drinks,South,Convenience,0,None,,,0.0,31,3.0,93.0,55.43,37.57,0
2026-02-22,42,18,Carbonated,South,Convenience,0,None,,,0.0,39,1.5,58.5,35.65,22.85,0
2026-02-22,42,19,Energy Drinks,South,Convenience,1,Feature,2026-02-22,2026-03-01,0.2,49,2.14,104.86,71.6,33.26,0
2026-02-22,42,20,Dairy,South,Convenience,1,Feature,2026-02-22,2026-02-22,0.13,26,2.11,54.86,36.38,18.48,0
2026-02-22,43,1,Carbonated,East,Hypermarket,0,None,,,0.0,51,1.63,83.13,54.83,28.3,0
2026-02-22,43,2,Juice,East,Hypermarket,0,None,,,0.0,40,2.35,94.0,58.55,35.45,0
2026-02-22,43,3,Energy Drinks,East,Hypermarket,0,None,,,0.0,52,2.54,132.08,88.79,43.29,0
2026-02-22,43,4,Juice,East,Hypermarket,0,None,,,0.0,45,2.31,103.95,67.52,36.43,0
2026-02-22,43,5,Energy Drinks,East,Hypermarket,0,None,,,0.0,41,2.67,109.47,71.32,38.15,0
2026-02-22,43,6,Carbonated,East,Hypermarket,0,None,,,0.0,46,1.61,74.06,49.55,24.51,0
2026-02-22,43,7,Juice,East,Hypermarket,0,None,,,0.0,27,2.51,67.77,39.25,28.52,0
2026-02-22,43,8,Carbonated,East,Hypermarket,1,Loyalty,2026-02-22,2026-03-01,0.24,46,1.06,48.76,32.54,16.22,0
2026-02-22,43,9,Water,East,Hypermarket,0,None,,,0.0,54,1.08,58.32,38.99,19.33,0
2026-02-22,43,10,Dairy,East,Hypermarket,0,None,,,0.0,54,2.6,140.4,93.27,47.13,0
2026-02-22,43,11,Water,East,Hypermarket,0,None,,,0.0,47,0.95,44.65,27.55,17.1,0
2026-02-22,43,12,Juice,East,Hypermarket,0,None,,,0.0,55,2.52,138.6,95.84,42.76,0
2026-02-22,43,13,Dairy,East,Hypermarket,1,Discount,2026-02-22,2026-02-22,0.08,39,2.33,90.87,55.53,35.34,1
2026-02-22,43,14,Water,East,Hypermarket,0,None,,,0.0,49,0.95,46.55,28.39,18.16,0
2026-02-22,43,15,Carbonated,East,Hypermarket,0,None,,,0.0,68,1.59,108.12,63.29,44.83,0
2026-02-22,43,16,Juice,East,Hypermarket,0,None,,,0.0,53,2.23,118.19,69.67,48.52,0
2026-02-22,43,17,Energy Drinks,East,Hypermarket,0,None,,,0.0,52,3.0,156.0,105.4,50.6,0
2026-02-22,43,18,Carbonated,East,Hypermarket,0,None,,,0.0,38,1.5,57.0,34.5,22.5,0
2026-02-22,43,19,Energy Drinks,East,Hypermarket,0,None,,,0.0,52,2.67,138.84,80.39,58.45,0
2026-02-22,43,20,Dairy,East,Hypermarket,0,None,,,0.0,52,2.42,125.84,72.59,53.25,0
2026-02-22,44,1,Carbonated,West,Supermarket,0,None,,,0.0,52,1.63,84.76,49.53,35.23,0
2026-02-22,44,2,Juice,West,Supermarket,0,None,,,0.0,47,2.35,110.45,71.46,38.99,0
2026-02-22,44,3,Energy Drinks,West,Supermarket,1,Loyalty,2026-02-22,2026-03-08,0.1,42,2.29,96.18,63.71,32.47,0
2026-02-22,44,4,Juice,West,Supermarket,0,None,,,0.0,45,2.31,103.95,68.01,35.94,0
2026-02-22,44,5,Energy Drinks,West,Supermarket,1,Discount,2026-02-22,2026-03-08,0.24,69,2.03,140.07,88.9,51.17,0
2026-02-22,44,6,Carbonated,West,Supermarket,0,None,,,0.0,31,1.61,49.91,28.83,21.08,0
2026-02-22,44,7,Juice,West,Supermarket,0,None,,,0.0,39,2.51,97.89,59.09,38.8,0
2026-02-22,44,8,Carbonated,West,Supermarket,1,Bundle,2026-02-22,2026-03-08,0.1,55,1.25,68.75,39.65,29.1,0
2026-02-22,44,9,Water,West,Supermarket,0,None,,,0.0,44,1.08,47.52,32.08,15.44,0
2026-02-22,44,10,Dairy,West,Supermarket,0,None,,,0.0,40,2.6,104.0,69.63,34.37,0
2026-02-22,44,11,Water,West,Supermarket,0,None,,,0.0,47,0.95,44.65,30.06,14.59,0
2026-02-22,44,12,Juice,West,Supermarket,0,None,,,0.0,41,2.52,103.32,67.94,35.38,0
2026-02-22,44,13,Dairy,West,Supermarket,0,None,,,0.0,17,2.53,43.01,28.11,14.9,1
2026-02-22,44,14,Water,West,Supermarket,0,None,,,0.0,59,0.95,56.05,36.14,19.91,0
2026-02-22,44,15,Carbonated,West,Supermarket,0,None,,,0.0,36,1.59,57.24,33.81,23.43,0
2026-02-22,44,16,Juice,West,Supermarket,0,None,,,0.0,37,2.23,82.51,53.27,29.24,0
2026-02-22,44,17,Energy Drinks,West,Supermarket,1,Loyalty,2026-02-22,2026-03-08,0.24,57,2.28,129.96,77.32,52.64,0
2026-02-22,44,18,Carbonated,West,Supermarket,0,None,,,0.0,47,1.5,70.5,41.32,29.18,0
2026-02-22,44,19,Energy Drinks,West,Supermarket,0,None,,,0.0,40,2.67,106.8,72.05,34.75,0
2026-02-22,44,20,Dairy,West,Supermarket,0,None,,,0.0,42,2.42,101.64,61.54,40.1,0
2026-02-22,45,1,Carbonated,North,Hypermarket,0,None,,,0.0,41,1.63,66.83,39.52,27.31,0
2026-02-22,45,2,Juice,North,Hypermarket,0,None,,,0.0,54,2.35,126.9,85.35,41.55,0
2026-02-22,45,3,Energy Drinks,North,Hypermarket,0,None,,,0.0,53,2.54,134.62,78.77,55.85,0
2026-02-22,45,4,Juice,North,Hypermarket,0,None,,,0.0,54,2.31,124.74,71.71,53.03,0
2026-02-22,45,5,Energy Drinks,North,Hypermarket,1,Bundle,2026-02-22,2026-03-08,0.11,50,2.38,119.0,66.97,52.03,0
2026-02-22,45,6,Carbonated,North,Hypermarket,0,None,,,0.0,53,1.61,85.33,55.73,29.6,0
2026-02-22,45,7,Juice,North,Hypermarket,1,Loyalty,2026-02-22,2026-02-22,0.25,58,1.88,109.04,65.6,43.44,0
2026-02-22,45,8,Carbonated,North,Hypermarket,0,None,,,0.0,52,1.39,72.28,42.0,30.28,0
2026-02-22,45,9,Water,North,Hypermarket,0,None,,,0.0,60,1.08,64.8,36.89,27.91,0
2026-02-22,45,10,Dairy,North,Hypermarket,0,None,,,0.0,47,2.6,122.2,72.63,49.57,0
2026-02-22,45,11,Water,North,Hypermarket,0,None,,,0.0,46,0.95,43.7,26.16,17.54,0
2026-02-22,45,12,Juice,North,Hypermarket,0,None,,,0.0,47,2.52,118.44,71.92,46.52,0
2026-02-22,45,13,Dairy,North,Hypermarket,0,None,,,0.0,46,2.53,116.38,78.87,37.51,0
2026-02-22,45,14,Water,North,Hypermarket,0,None,,,0.0,54,0.95,51.3,33.5,17.8,0
2026-02-22,45,15,Carbonated,North,Hypermarket,0,None,,,0.0,58,1.59,92.22,63.63,28.59,0
2026-02-22,45,16,Juice,North,Hypermarket,0,None,,,0.0,56,2.23,124.88,76.45,48.43,0
2026-02-22,45,17,Energy Drinks,North,Hypermarket,0,None,,,0.0,55,3.0,165.0,112.55,52.45,0
2026-02-22,45,18,Carbonated,North,Hypermarket,0,None,,,0.0,53,1.5,79.5,48.43,31.07,0
2026-02-22,45,19,Energy Drinks,North,Hypermarket,0,None,,,0.0,60,2.67,160.2,99.58,60.62,0
2026-02-22,45,20,Dairy,North,Hypermarket,0,None,,,0.0,35,2.42,84.7,51.9,32.8,0
2026-02-22,46,1,Carbonated,South,Hypermarket,0,None,,,0.0,51,1.63,83.13,47.55,35.58,0
2026-02-22,46,2,Juice,South,Hypermarket,0,None,,,0.0,62,2.35,145.7,97.62,48.08,0
2026-02-22,46,3,Energy Drinks,South,Hypermarket,0,None,,,0.0,49,2.54,124.46,68.48,55.98,0
2026-02-22,46,4,Juice,South,Hypermarket,0,None,,,0.0,47,2.31,108.57,73.32,35.25,0
2026-02-22,46,5,Energy Drinks,South,Hypermarket,0,None,,,0.0,46,2.67,122.82,72.8,50.02,0
2026-02-22,46,6,Carbonated,South,Hypermarket,0,None,,,0.0,38,1.61,61.18,40.15,21.03,0
2026-02-22,46,7,Juice,South,Hypermarket,0,None,,,0.0,46,2.51,115.46,63.89,51.57,0
2026-02-22,46,8,Carbonated,South,Hypermarket,1,Feature,2026-02-22,2026-02-22,0.23,68,1.07,72.76,46.74,26.02,0
2026-02-22,46,9,Water,South,Hypermarket,0,None,,,0.0,57,1.08,61.56,37.47,24.09,0
2026-02-22,46,10,Dairy,South,Hypermarket,0,None,,,0.0,56,2.6,145.6,101.82,43.78,0
2026-02-22,46,11,Water,South,Hypermarket,1,Bundle,2026-02-22,2026-03-08,0.15,55,0.81,44.55,29.65,14.9,0
2026-02-22,46,12,Juice,South,Hypermarket,0,None,,,0.0,57,2.52,143.64,84.53,59.11,0
2026-02-22,46,13,Dairy,South,Hypermarket,0,None,,,0.0,43,2.53,108.79,72.94,35.85,0
2026-02-22,46,14,Water,South,Hypermarket,0,None,,,0.0,50,0.95,47.5,30.74,16.76,0
2026-02-22,46,15,Carbonated,South,Hypermarket,0,None,,,0.0,54,1.59,85.86,52.09,33.77,0
2026-02-22,46,16,Juice,South,Hypermarket,0,None,,,0.0,28,2.23,62.44,41.81,20.63,0
2026-02-22,46,17,Energy Drinks,South,Hypermarket,0,None,,,0.0,47,3.0,141.0,79.7,61.3,0
2026-02-22,46,18,Carbonated,South,Hypermarket,0,None,,,0.0,52,1.5,78.0,54.06,23.94,0
2026-02-22,46,19,Energy Drinks,South,Hypermarket,0,None,,,0.0,35,2.67,93.45,56.17,37.28,0
2026-02-22,46,20,Dairy,South,Hypermarket,0,None,,,0.0,53,2.42,128.26,83.95,44.31,0
2026-02-22,47,1,Carbonated,East,Hypermarket,0,None,,,0.0,61,1.63,99.43,64.3,35.13,0
2026-02-22,47,2,Juice,East,Hypermarket,0,None,,,0.0,55,2.35,129.25,87.16,42.09,0
2026-02-22,47,3,Energy Drinks,East,Hypermarket,0,None,,,0.0,47,2.54,119.38,79.91,39.47,0
2026-02-22,47,4,Juice,East,Hypermarket,0,None,,,0.0,67,2.31,154.77,94.7,60.07,0
2026-02-22,47,5,Energy Drinks,East,Hypermarket,1,Bundle,2026-02-22,2026-03-08,0.26,74,1.98,146.52,82.56,63.96,0
2026-02-22,47,6,Carbonated,East,Hypermarket,0,None,,,0.0,58,1.61,93.38,55.09,38.29,0
2026-02-22,47,7,Juice,East,Hypermarket,0,None,,,0.0,52,2.51,130.52,81.39,49.13,0
2026-02-22,47,8,Carbonated,East,Hypermarket,0,None,,,0.0,56,1.39,77.84,53.74,24.1,0
2026-02-22,47,9,Water,East,Hypermarket,0,None,,,0.0,67,1.08,72.36,50.54,21.82,0
2026-02-22,47,10,Dairy,East,Hypermarket,0,None,,,0.0,41,2.6,106.6,66.92,39.68,0
2026-02-22,47,11,Water,East,Hypermarket,0,None,,,0.0,71,0.95,67.45,46.11,21.34,0
2026-02-22,47,12,Juice,East,Hypermarket,0,None,,,0.0,55,2.52,138.6,82.28,56.32,0
2026-02-22,47,13,Dairy,East,Hypermarket,0,None,,,0.0,22,2.53,55.66,34.37,21.29,1
2026-02-22,47,14,Water,East,Hypermarket,1,Bundle,2026-02-22,2026-02-22,0.14,83,0.82,68.06,39.68,28.38,0
2026-02-22,47,15,Carbonated,East,Hypermarket,1,Feature,2026-02-22,2026-02-22,0.15,59,1.35,79.65,50.45,29.2,0
2026-02-22,47,16,Juice,East,Hypermarket,0,None,,,0.0,64,2.23,142.72,87.07,55.65,0
2026-02-22,47,17,Energy Drinks,East,Hypermarket,0,None,,,0.0,50,3.0,150.0,87.71,62.29,0
2026-02-22,47,18,Carbonated,East,Hypermarket,0,None,,,0.0,43,1.5,64.5,38.76,25.74,0
2026-02-22,47,19,Energy Drinks,East,Hypermarket,0,None,,,0.0,51,2.67,136.17,79.3,56.87,0
2026-02-22,47,20,Dairy,East,Hypermarket,0,None,,,0.0,38,2.42,91.96,63.05,28.91,1
2026-02-22,48,1,Carbonated,West,Supermarket,0,None,,,0.0,42,1.63,68.46,40.47,27.99,0
2026-02-22,48,2,Juice,West,Supermarket,1,Bundle,2026-02-22,2026-03-08,0.13,53,2.04,108.12,67.25,40.87,0
2026-02-22,48,3,Energy Drinks,West,Supermarket,0,None,,,0.0,38,2.54,96.52,57.09,39.43,0
2026-02-22,48,4,Juice,West,Supermarket,0,None,,,0.0,46,2.31,106.26,66.23,40.03,0
2026-02-22,48,5,Energy Drinks,West,Supermarket,0,None,,,0.0,39,2.67,104.13,58.96,45.17,0
2026-02-22,48,6,Carbonated,West,Supermarket,0,None,,,0.0,45,1.61,72.45,43.97,28.48,0
2026-02-22,48,7,Juice,West,Supermarket,0,None,,,0.0,48,2.51,120.48,75.21,45.27,0
2026-02-22,48,8,Carbonated,West,Supermarket,0,None,,,0.0,29,1.39,40.31,25.77,14.54,0
2026-02-22,48,9,Water,West,Supermarket,0,None,,,0.0,50,1.08,54.0,30.0,24.0,0
2026-02-22,48,10,Dairy,West,Supermarket,0,None,,,0.0,45,2.6,117.0,81.74,35.26,0
2026-02-22,48,11,Water,West,Supermarket,1,Feature,2026-02-22,2026-03-08,0.15,50,0.81,40.5,23.45,17.05,0
2026-02-22,48,12,Juice,West,Supermarket,0,None,,,0.0,41,2.52,103.32,63.24,40.08,0
2026-02-22,48,13,Dairy,West,Supermarket,0,None,,,0.0,46,2.53,116.38,79.26,37.12,0
2026-02-22,48,14,Water,West,Supermarket,0,None,,,0.0,43,0.95,40.85,25.2,15.65,0
2026-02-22,48,15,Carbonated,West,Supermarket,1,Discount,2026-02-22,2026-03-08,0.25,56,1.19,66.64,39.1,27.54,0
2026-02-22,48,16,Juice,West,Supermarket,0,None,,,0.0,27,2.23,60.21,39.62,20.59,1
2026-02-22,48,17,Energy Drinks,West,Supermarket,0,None,,,0.0,44,3.0,132.0,74.86,57.14,0
2026-02-22,48,18,Carbonated,West,Supermarket,0,None,,,0.0,35,1.5,52.5,29.86,22.64,0
2026-02-22,48,19,Energy Drinks,West,Supermarket,0,None,,,0.0,53,2.67,141.51,88.03,53.48,0
2026-02-22,48,20,Dairy,West,Supermarket,0,None,,,0.0,39,2.42,94.38,66.03,28.35,0
